OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),Outlier,TotalGHGEmissions
25568,2015,NonResidential,Small- and Mid-Sized Office,Northlake Building,98103,4,Lake Union,47.64736605,-122.3408543,2008,1.0,4.0,48350,0,48350,,,,,,,46.0,3155503.0,,22.0
25572,2015,NonResidential,Retail Store,Petco And Others,98105,4,Northeast,47.66095275,-122.3192223,1930,1.0,1.0,46059,0,46059,Retail Store,46000.0,,,,,77.0,1692851.0,,19.64
25635,2015,NonResidential,Medical Office,Seattle Healing Arts,98115,4,Northeast,47.67439423,-122.3183074,1970,1.0,2.0,23595,0,23595,Medical Office,23595.0,,,,,76.0,788976.0,,6.29
25654,2015,NonResidential,Retail Store,Fisher Building,98104,2,Downtown,47.59894541,-122.3332672,1900,1.0,2.0,21600,0,21600,,,,,,,,184077.0,,1.28
25657,2015,NonResidential,Small- and Mid-Sized Office,Herman Blumenthal Building,98104,7,Downtown,47.59937668,-122.33327484,1900,1.0,3.0,28142,0,28142,Office,28142.0,,,,,93.0,972608.0,,36.66
25658,2015,NonResidential,Small- and Mid-Sized Office,Waltham Block/Occidental Building,98104,7,Downtown,47.59984709,-122.33295411,1900,1.0,3.0,28760,0,28760,Office,12314.0,Retail Store,6020.0,Non-Refrigerated Warehouse,6000.0,,2683383.0,,124.54
25659,2015,NonResidential,Small- and Mid-Sized Office,Union Trust Building,98104,7,Downtown,47.5996262,-122.333274,1902,1.0,4.0,39030,0,39030,Office,32001.0,Retail Store,6685.0,,,99.0,756267.0,Low Outlier,12.36
25660,2015,NonResidential,Small- and Mid-Sized Office,Union Trust Annex,98104,7,Downtown,47.59978867,-122.33339691,1902,1.0,4.0,27838,0,27838,Office,27838.0,,,,,71.0,1344512.0,,9.37
25661,2015,NonResidential,Small- and Mid-Sized Office,Buttnick Building,98104,7,Downtown,47.60071182,-122.33378601,1909,1.0,3.0,47215,0,47215,Office,23659.0,Retail Store,22376.0,,,73.0,3039626.0,,67.22
25663,2015,Nonresidential COS,Other,East Precinct,98122,3,East,47.61469383,-122.31723,1926,1.0,2.0,61580,27000,34580,Other,36280.0,Parking,23154.0,,,,4376927.0,,74.52
25664,2015,NonResidential,Small- and Mid-Sized Office,Ballou Wright Building,98122,3,East,47.61459351,-122.31725311,1917,1.0,3.0,30720,0,30720,Office,29720.0,Retail Store,1000.0,,,,1227772.0,,26.71
25666,2015,NonResidential,Mixed Use Property,Post Options,98122,3,East,47.614276,-122.317245,1916,1.0,2.0,20640,0,20640,Retail Store,9750.0,Office,9212.0,Restaurant,2450.0,,345399.0,,2.41
25667,2015,NonResidential,Mixed Use Property,Pike Building,98122,3,East,47.6143471,-122.3191854,1912,1.0,2.0,34914,0,34914,Retail Store,14983.0,Restaurant,10638.0,Office,5837.0,,1417852.0,,9.88
25670,2015,NonResidential,Small- and Mid-Sized Office,Legacy Pine Street,98122,3,East,47.61508179,-122.31845093,1906,1.0,3.0,20897,0,20897,Office,10228.0,Retail Store,3433.0,Non-Refrigerated Warehouse,3400.0,,896403.0,,15.62
25671,2015,NonResidential,Retail Store,Capital Hill Value Village,98122,3,East,47.61490059,-122.318474,1916,1.0,2.0,36940,0,36940,Retail Store,36940.0,,,,,98.0,651493.0,,4.54
25672,2015,NonResidential,Small- and Mid-Sized Office,Collection Agency Office,98122,3,East,47.614349,-122.318664,1913,1.0,3.0,22866,0,22866,Office,22866.0,,,,,,1123416.0,,19.95
25673,2015,NonResidential,Retail Store,The Ford Building,98122,3,East,47.61466354,-122.3198426,1920,1.0,1.0,30240,0,30240,Retail Store,32205.0,Restaurant,714.0,,,78.0,1244824.0,,17.14
25694,2015,NonResidential,Other,Centurylink: Campus Co,98105,4,Northeast,47.65726201,-122.3193136,1962,1.0,2.0,28586,0,28586,Other,27022.0,,,,,,5100196.0,,35.56
25709,2015,NonResidential,Hotel,Hotel Eclipse Bldg-80 Rms,98104,2,Downtown,47.59768096,-122.3242169,1908,1.0,3.0,28800,0,28800,Hotel,21600.0,Restaurant,7200.0,,,,5047936.0,,208.24
25711,2015,NonResidential,Restaurant,Bush Garden-Restaurant& Lounge,98104,2,Downtown,47.5969404,-122.3246726,1913,1.0,3.0,28800,0,28800,,,,,,,,961618.0,,32.36
25713,2015,NonResidential,Small- and Mid-Sized Office,Key Bank,98134,2,Downtown,47.59641604,-122.3241389,1979,1.0,3.0,35202,0,35202,Office,24227.0,Bank Branch,9127.0,,,3.0,3295030.0,,22.97
25737,2015,NonResidential,Senior Care Community,Merrill Gardens - Faerland Terrace,98101,7,East,47.61318245,-122.3275505,1969,1.0,6.0,95117,26082,69035,Senior Care Community,69035.0,Parking,26082.0,,,1.0,7374529.0,,192.2
25743,2015,NonResidential,Worship Facility,First Covenant Church,98122,3,East,47.61432065,-122.3264629,1910,1.0,2.0,24600,0,24600,Worship Facility,24600.0,,,,,69.0,349139.0,,6.91
25745,2015,NonResidential,Worship Facility,Trinity Episcopal Church,98104,3,East,47.60556383,-122.3266017,1900,1.0,1.0,48850,0,48850,Worship Facility,28725.0,Office,4325.0,Other,3700.0,,984657.0,,58.05
25839,2015,NonResidential,Warehouse,J D Ott Company (115 S Lucile St),98108,2,Greater Duwamish,47.55314407,-122.3329065,1964,1.0,1.0,25000,0,25000,Non-Refrigerated Warehouse,13393.0,Food Sales,7500.0,Office,4107.0,,1900577.0,,61.73
25842,2015,NonResidential,Warehouse,Modine,98134,2,Greater Duwamish,47.55529933,-122.3330853,1960,1.0,1.0,25000,0,25000,Non-Refrigerated Warehouse,24000.0,Office,1000.0,,,,242805.0,,5.9
25844,2015,NonResidential,Other,Wa Machine Works,98134,2,Greater Duwamish,47.55529964,-122.3347699,1927,1.0,1.0,22622,0,22622,Manufacturing/Industrial Plant,23000.0,,,,,,669943.0,,21.6
25847,2015,NonResidential,Small- and Mid-Sized Office,Pine Bellevue Building,98122,3,East,47.61544497,-122.326452,1917,1.0,3.0,27544,0,27544,Office,22365.0,Parking,3744.0,,,86.0,1038667.0,,14.97
25886,2015,NonResidential,Small- and Mid-Sized Office,Western Triangle Building Condominium,98121,7,Downtown,47.6116401,-122.3459241,1989,1.0,7.0,47415,0,47415,Office,25884.0,Parking,7000.0,Multifamily Housing,5713.0,,1645327.0,,11.47
25907,2015,NonResidential,Other,Swedish Club,98109,7,Magnolia / Queen Anne,47.63646451,-122.3422009,1961,1.0,3.0,22960,0,22960,Other - Entertainment/Public Assembly,22960.0,,,,,,2041912.0,,81.02
25914,2015,NonResidential,Supermarket/Grocery Store,Safeway Store # 1551,98112,3,East,47.62046363,-122.3131296,1998,1.0,1.0,44739,0,44739,Supermarket/Grocery Store,44739.0,Parking,,,,18.0,14544535.0,,388.09
25935,2015,NonResidential,Worship Facility,Church Of Philadelphia,98117,6,Ballard,47.6854905,-122.3872006,1956,1.0,2.0,21562,0,21562,Worship Facility,21052.0,,,,,29.0,827042.0,,34.86
25954,2015,NonResidential,Other,Mlk Fame Community Center Campus,98112,3,Central,47.6231954,-122.2900205,1959,1.0,1.0,25753,0,25753,Other - Entertainment/Public Assembly,25753.0,,,,,,1387442.0,,63.07
25955,2015,NonResidential,Other,Seattle Tennis Club,98112,3,East,47.62745928,-122.2797148,1928,1.0,3.0,71280,0,71280,Other - Recreation,71280.0,,,,,,24473814.0,,935.7
25956,2015,SPS-District K-12,K-12 School,Mcgilvra (Sps-District),98112,3,East,47.63426471,-122.2851083,1925,1.0,3.0,38297,0,38297,K-12 School,38297.0,,,,,82.0,2057679.0,,82.92
25992,2015,NonResidential,Mixed Use Property,2201 Westlake Enso Condominiums,98121,7,Downtown,47.61810303,-122.33921814,2009,1.0,19.0,1206670,201857,1004813,Office,319361.0,Multifamily Housing,181047.0,Parking,177210.0,84.0,29747868.0,,432.18
26002,2015,NonResidential,Worship Facility,Iglesia Ni Cristo,98118,2,Southeast,47.53857664,-122.2801441,1968,1.0,1.0,24200,0,24200,Worship Facility,24200.0,Parking,,,,14.0,1191803.0,,38.67
26017,2015,NonResidential,Residence Hall,Aloha Inn Transitional Housing,98109,7,Magnolia / Queen Anne,47.63659994,-122.3442026,1981,1.0,4.0,23513,2211,21302,Residence Hall/Dormitory,15200.0,Office,2600.0,Social/Meeting Hall,1800.0,,1991174.0,,59.2
26040,2015,NonResidential,Self-Storage Facility,Stor-More - Campus,98126,1,Delridge,47.56780941,-122.369714,1994,1.0,3.0,66610,0,66610,Self-Storage Facility,66720.0,,,,,,614768.0,,16.22
26098,2015,NonResidential,K-12 School,Christ The King Middle School,98133,5,Northwest,47.71357229,-122.3538988,1938,1.0,2.0,23222,0,23222,K-12 School,15006.0,,,,,57.0,1223296.0,,53.71
26115,2015,NonResidential,Mixed Use Property,Greenus Building,98122,3,East,47.61433622,-122.3249958,1924,1.0,2.0,24476,0,24476,Office,5872.0,Other - Entertainment/Public Assembly,4425.0,Restaurant,3912.0,,2623229.0,,89.52
26119,2015,NonResidential,Retail Store,Auto-Row Building/Price-Ragen.Com,98122,3,East,47.6138696,-122.3247782,1910,1.0,2.0,24750,0,24750,Retail Store,19240.0,Office,2050.0,Medical Office,1250.0,,811870.0,,29.26
26125,2015,NonResidential,K-12 School,Northwest School,98122,3,East,47.61339284,-122.3259157,1904,1.0,3.0,48783,0,48783,K-12 School,48783.0,,,,,49.0,3874632.0,,136.34
26126,2015,NonResidential,Other,The Summit,98122,3,East,47.614456,-122.325881,1954,1.0,2.0,46560,0,46560,Other - Entertainment/Public Assembly,46560.0,,,,,,876304.0,,28.59
26139,2015,NonResidential,Other,Association Center,98109,7,Magnolia / Queen Anne,47.63307036,-122.3426568,1980,1.0,3.0,30408,0,30408,Bank Branch,25000.0,Parking,5408.0,,,60.0,1464856.0,,10.21
26140,2015,NonResidential,Mixed Use Property,Lake Union Tower,98109,7,Magnolia / Queen Anne,47.63313444,-122.3414301,1995,1.0,6.0,33978,10980,22998,Multifamily Housing,15418.0,Parking,10980.0,Office,2700.0,,792015.0,,7.75
26150,2015,SPS-District K-12,K-12 School,Fairmount Park Elementary School (Sps-District),98126,1,Southwest,47.55282499,-122.3799049,1964,1.0,2.0,39929,0,39929,K-12 School,39929.0,,,,,83.0,1800331.0,,48.31
26154,2015,NonResidential,Small- and Mid-Sized Office,Queen Ann Lutheran Church,98119,7,Magnolia / Queen Anne,47.63990614,-122.3671812,1960,1.0,2.0,25481,0,25481,Office,25481.0,,,,,95.0,741269.0,,30.29
26157,2015,NonResidential,Senior Care Community,Caroline Kline Galland Home,98118,2,Southeast,47.53500877,-122.2657673,1967,1.0,1.0,141297,4553,136744,Senior Care Community,141297.0,,,,,69.0,18946990.0,,698.11
26218,2015,NonResidential,Hotel,Comfort Inn & Suites - Seattle North,98133,5,Northwest,47.72899702,-122.3444402,1990,1.0,4.0,41704,8584,33120,Hotel,41704.0,,,,,84.0,1929698.0,,56.55
26233,2015,NonResidential,Other,Whse,98134,2,Greater Duwamish,47.5677815,-122.3327093,1950,1.0,1.0,36000,0,36000,Other,34000.0,Office,1400.0,,,,3445613.0,,65.71
26235,2015,NonResidential,Warehouse,Leduc Packing/Crosscut Hardwoods,98134,2,Greater Duwamish,47.56696877,-122.3336063,1941,1.0,2.0,22324,0,22324,Non-Refrigerated Warehouse,21000.0,,,,,52.0,529072.0,,19.16
26236,2015,NonResidential,Other,First Avenue Llc Building,98134,2,Greater Duwamish,47.56624222,-122.33361816,1946,1.0,2.0,31360,0,31360,Other - Entertainment/Public Assembly,32000.0,,,,,,1496712.0,,37.19
26237,2015,NonResidential,Mixed Use Property,Daniel Smith-Fine Art Materials,98134,2,Greater Duwamish,47.56589688,-122.3336235,1947,1.0,1.0,30496,0,30496,Retail Store,14344.0,Manufacturing/Industrial Plant,10272.0,Office,8012.0,,1959703.0,,44.55
26249,2015,NonResidential,Senior Care Community,Maple Leaf Assisted Living,98115,5,North,47.69469257,-122.3059842,2005,1.0,4.0,99941,11102,88839,Senior Care Community,88839.0,Parking,11102.0,,,73.0,4212149.0,,81.28
26254,2015,NonResidential,Small- and Mid-Sized Office,1605 Boylston,98122,3,East,47.615471,-122.3237344,1922,1.0,3.0,27600,0,27600,Office,13175.0,Retail Store,9175.0,,,83.0,961749.0,,12.11
26289,2015,NonResidential,Senior Care Community,Columbia Lutheran Home,98103,6,Northwest,47.66322205,-122.3532219,1961,1.0,2.0,55974,0,55974,Senior Care Community,56000.0,,,,,56.0,5948007.0,,191.76
26319,2015,SPS-District K-12,K-12 School,Wing Luke Elementary School (Sps-District),98118,2,Greater Duwamish,47.5305357,-122.2849993,1971,1.0,2.0,52901,0,52901,K-12 School,52901.0,,,,,82.0,1986384.0,,50.98
26324,2015,NonResidential,Senior Care Community,Saint Anne Nursing And Rehab Center,98125,5,North,47.70882463,-122.2889427,1954,1.0,1.0,22583,0,22583,Senior Care Community,22583.0,,,,,94.0,1929011.0,,65.39
26359,2015,NonResidential,Warehouse,Hanson Bros Transfer & Storage,98133,5,Northwest,47.70860412,-122.3435635,1972,1.0,1.0,29400,0,29400,Non-Refrigerated Warehouse,25000.0,,,,,68.0,230365.0,,1.61
26379,2015,NonResidential,Hotel,Georgetown  Inn,98108,2,Greater Duwamish,47.5477336,-122.3207866,1992,1.0,3.0,22452,0,22452,Hotel,22452.0,,,,,78.0,1354219.0,,44.71
26392,2015,NonResidential,Other,Wells Fargo Bank,98105,4,Northeast,47.66147232,-122.31279755,1912,1.0,2.0,25767,0,25767,Bank Branch,17434.0,,,,,19.0,1644233.0,,11.46
26393,2015,NonResidential,Retail Store,Retail And Offices,98105,4,Northeast,47.6618576,-122.31278992,1953,1.0,4.0,33910,0,33910,Retail Store,14585.0,Office,14462.0,,,72.0,1853271.0,,36.05
26396,2015,NonResidential,Worship Facility,University Christian Church,98105,4,Northeast,47.66441644,-122.3123112,1927,1.0,2.0,78401,0,78401,Worship Facility,62400.0,Office,9940.0,K-12 School,4960.0,,2149322.0,,68.34
26429,2015,NonResidential,Senior Care Community,Norse Home,98103,6,Northwest,47.66745844,-122.3548612,1955,1.0,7.0,95599,0,95599,Senior Care Community,91900.0,,,,,51.0,7506587.0,,290.99
26460,2015,NonResidential,Warehouse,Mariner Square,98103,4,Lake Union,47.64733806,-122.3345616,1979,1.0,2.0,78716,0,78716,Non-Refrigerated Warehouse,41275.0,Office,29399.0,Retail Store,6278.0,24.0,4673827.0,,45.96
26465,2015,NonResidential,K-12 School,St Benedict School,98103,4,Lake Union,47.66388205,-122.3368138,1910,1.0,2.0,33300,0,33300,K-12 School,30740.0,,,,,94.0,1530744.0,,67.62
26473,2015,NonResidential,Supermarket/Grocery Store,Q F C,98103,4,Lake Union,47.66178978,-122.3357453,1957,1.0,1.0,28808,0,28808,Supermarket/Grocery Store,31174.0,,,,,28.0,9617898.0,,248.29
26528,2015,NonResidential,Small- and Mid-Sized Office,4701 University Way Bldg,98105,4,Northeast,47.66342809,-122.3134248,1957,1.0,1.0,27966,7004,20962,Office,20962.0,Parking,7004.0,,,58.0,1101536.0,,7.68
26529,2015,NonResidential,Supermarket/Grocery Store,Safeway Store # 3091,98105,4,Northeast,47.66430287,-122.3139022,1950,1.0,1.0,26226,0,26226,Supermarket/Grocery Store,25828.0,Parking,,,,39.0,7492939.0,,148.25
26532,2015,NonResidential,Retail Store,Kalberg Building,98105,4,Northeast,47.66162977,-122.31317081,1928,1.0,2.0,20760,0,20760,,,,,,,,950078.0,,6.62
26535,2015,NonResidential,Mixed Use Property,Key Bank,98105,4,Northeast,47.66174555,-122.3139463,1976,1.0,2.0,34948,15755,19193,Bank Branch,19183.0,Parking,19183.0,,,22.0,1100575.0,,7.67
26587,2015,NonResidential,Small- and Mid-Sized Office,Office Building,98102,4,Lake Union,47.63415909,-122.32641602,1998,1.0,3.0,37639,9999,27640,Office,20434.0,Laboratory,7557.0,,,,5689125.0,High Outlier,39.67
26593,2015,NonResidential,Small- and Mid-Sized Office,Del Mar Building (Hotel Del Mar Building),98104,7,Downtown,47.60102844,-122.33378601,1900,1.0,4.0,22840,0,22840,Office,18400.0,Other,4440.0,,,61.0,918514.0,,6.4
26594,2015,NonResidential,Other,107 Occidental Ave S Retail,98104,7,Downtown,47.60130092,-122.3332663,1900,1.0,1.0,21420,0,21420,Museum,10420.0,Bar/Nightclub,5000.0,Supermarket/Grocery Store,2000.0,,869835.0,,9.15
26596,2015,NonResidential,Mixed Use Property,Retail Building,98104,7,Downtown,47.60109329,-122.33197021,1900,1.0,1.0,20880,0,20880,,,,,,,,2078370.0,,58.69
26600,2015,NonResidential,Mixed Use Property,Cadillac Hotel/Historical Society,98104,7,Downtown,47.59937286,-122.33197784,1966,1.0,3.0,26000,0,26000,Office,13000.0,Other - Entertainment/Public Assembly,13000.0,,,,1677877.0,,53.79
26601,2015,NonResidential,Small- and Mid-Sized Office,Duncan Building,98104,7,Downtown,47.59962112,-122.3319781,1900,1.0,3.0,38675,0,38675,Office,12100.0,Restaurant,4281.0,,,,1826107.0,,39.75
26611,2015,NonResidential,Medical Office,Neighborcare Health Medical Clinic,98118,2,Southeast,47.51946634,-122.269303,2010,1.0,2.0,25880,0,25880,Medical Office,25880.0,,,,,14.0,1838121.0,,21.78
26657,2015,NonResidential,Worship Facility,University Lutheran Church,98105,4,Northeast,47.66529949,-122.3104352,1927,1.0,3.0,41013,0,41013,Worship Facility,32098.0,Office,2310.0,,,,1271271.0,,43.86
26659,2015,NonResidential,Other,Alpha Phi Sorority,98105,4,Northeast,47.66330466,-122.3068565,1928,1.0,3.0,22232,0,22232,Other - Lodging/Residential,22232.0,,,,,,1241738.0,,46.96
26667,2015,NonResidential,Other,Student Religious Assembly Center,98105,4,Northeast,47.66456008,-122.3099857,2004,1.0,2.0,21075,0,21075,Social/Meeting Hall,18075.0,Office,3000.0,,,,1515375.0,,49.46
26681,2015,NonResidential,Small- and Mid-Sized Office,Ravenna Office Building,98115,6,Northwest,47.67821286,-122.3232907,1965,1.0,4.0,56896,16128,40768,Office,40768.0,Parking,16128.0,,,81.0,1897180.0,,29.42
26695,2015,NonResidential,Worship Facility,The Church In Seattle,98115,6,Northwest,47.67790172,-122.3255884,1978,1.0,2.0,27500,0,27500,Worship Facility,27500.0,,,,,70.0,513888.0,,13.15
26705,2015,NonResidential,Small- and Mid-Sized Office,Greybar Building,98104,2,Downtown,47.59855032,-122.3324906,1930,1.0,2.0,36630,0,36630,Office,22000.0,Distribution Center,11000.0,,,91.0,527803.0,Low Outlier,3.68
26706,2015,NonResidential,Small- and Mid-Sized Office,Moses Building,98104,7,Downtown,47.59945724,-122.3311734,1900,1.0,3.0,26830,0,26830,Office,16838.0,Other,10000.0,,,,2198421.0,,56.86
26708,2015,NonResidential,Small- and Mid-Sized Office,Mottman Building,98104,7,Downtown,47.59970093,-122.33065033,1906,1.0,5.0,41920,0,41920,Office,41920.0,,,,,92.0,1243282.0,,8.67
26710,2015,NonResidential,Small- and Mid-Sized Office,Masins Building - Impact Hub,98104,7,Downtown,47.60038519,-122.3312106,1905,1.0,5.0,36879,0,36879,Office,29331.0,,,,,99.0,763065.0,,20.94
26711,2015,NonResidential,Other,Ace Hotel  (Union Gospel Mission Building),98104,7,Downtown,47.600547,-122.330551,1904,1.0,6.0,29820,0,29820,Other - Lodging/Residential,29820.0,,,,,,1620721.0,,37.79
26719,2015,NonResidential,Small- and Mid-Sized Office,Foster White Gallery/Seattle Fire Dept,98104,7,Downtown,47.60025024,-122.32989502,1905,1.0,2.0,33640,0,33640,Office,27322.0,,,,,69.0,1093416.0,,7.62
26720,2015,NonResidential,Warehouse,Seattle Lighting Fixture Company,98104,7,Downtown,47.59980278,-122.3298342,1906,1.0,4.0,43484,0,43484,Non-Refrigerated Warehouse,26416.0,Retail Store,9531.0,Office,7537.0,18.0,1580597.0,,11.02
26728,2015,NonResidential,Hotel,American Hotel(Union Gospel),98104,2,Downtown,47.59852889,-122.3267445,1925,1.0,4.0,33018,0,33018,Hotel,23193.0,Retail Store,6165.0,,,46.0,4912520.0,,176.63
26730,2015,NonResidential,Senior Care Community,Nikkei Manor,98104,2,Downtown,47.59616434,-122.326028,1998,1.0,3.0,43380,0,43380,Senior Care Community,43380.0,,,,,53.0,3055176.0,,86.31
26761,2015,NonResidential,Small- and Mid-Sized Office,North Lake Office Building,98105,4,Lake Union,47.65376324,-122.3271766,2007,1.0,3.0,44510,18228,26282,Office,26282.0,Parking,18228.0,,,19.0,2308120.0,,16.09
26773,2015,NonResidential,Worship Facility,Lake City Presbyterian Church,98125,5,North,47.71705466,-122.2857883,1954,1.0,1.0,21624,0,21624,Worship Facility,21624.0,,,,,78.0,633536.0,,19.72
26821,2015,SPS-District K-12,K-12 School,Mcdonald (Sps-District),98105,6,Northwest,47.66808757,-122.3271666,1925,1.0,3.0,49234,0,49234,,,,,,,92.0,1335355.0,,31.53
26833,2015,NonResidential,Small- and Mid-Sized Office,Sixth & King Associates,98104,2,Downtown,47.59810187,-122.3259923,1993,1.0,3.0,21600,0,21600,Office,11600.0,Restaurant,10000.0,,,,1672142.0,,40.03
26834,2015,NonResidential,Mixed Use Property,Soo Yuen Association Building (Ohio Apts.),98104,2,Downtown,47.59768677,-122.32537842,1909,1.0,3.0,20620,0,20620,Multifamily Housing,10060.0,Retail Store,5280.0,Social/Meeting Hall,5280.0,,947534.0,,30.58
26838,2015,NonResidential,Hotel,Panama Hotel,98104,2,Downtown,47.59985908,-122.325981,1910,1.0,5.0,40552,0,40552,Hotel,40552.0,,,,,99.0,1162131.0,,51.4
26846,2015,NonResidential,Senior Care Community,Washington Terrace Apts,98104,2,Downtown,47.60122778,-122.3259253,2005,1.0,7.0,134974,27662,107312,Senior Care Community,107312.0,Parking,27662.0,,,100.0,3724014.0,,96.03
26847,2015,NonResidential,Small- and Mid-Sized Office,Nippon Kan/Kobe Park Building,98104,2,Downtown,47.60104706,-122.3254265,1909,1.0,3.0,31432,0,31432,Office,23059.0,Other,7125.0,Multifamily Housing,1248.0,,1426023.0,,9.94
26849,2015,NonResidential,Retail Store,C & T Bldg,98104,2,Downtown,47.59946486,-122.3246796,1917,1.0,2.0,24550,0,24550,Retail Store,13500.0,Office,11050.0,,,100.0,181491.0,Low Outlier,6.16
26870,2015,SPS-District K-12,K-12 School,John Stanford Int'L (Latona)  Elementary (Sps-District),98105,4,Lake Union,47.65702213,-122.3240145,2000,1.0,2.0,61052,0,61052,K-12 School,61052.0,,,,,84.0,2189030.0,,40.78
26883,2015,NonResidential,Other,Washington Hall,98122,3,Central,47.602844,-122.3145859,1908,1.0,3.0,25864,0,25864,Social/Meeting Hall,13364.0,Office,8420.0,,,,656980.0,,30.23
26902,2015,NonResidential,University,Alpha Chi Omega Sorority,98105,4,Northeast,47.66254505,-122.310048,1956,1.0,3.0,20008,0,20008,College/University,20008.0,,,,,,1360847.0,,55.39
26905,2015,NonResidential,Other,Kappa Alpha Theta Sorority,98105,4,Northeast,47.66190379,-122.3100685,1924,1.0,3.0,20686,0,20686,Other - Lodging/Residential,20686.0,,,,,,1139133.0,,38.88
26906,2015,NonResidential,Residence Hall,Phi Gamma Delta Fraternity,98105,4,Northeast,47.66161815,-122.3100859,1929,1.0,3.0,22124,0,22124,Residence Hall/Dormitory,22124.0,,,,,75.0,686949.0,,4.79
